"profile_id","SEAL_NAME","date","lon","lat","depth","light_raw","light_corrected","chla_raw","chla_corrected","temperature","salinity","MLD","QD"
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,29,-9.27932262420654,-9.34084971017693,1.20858085155487,1.14958085119724,-1.83281528949738,33.5340385437012,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,30,-9.39588165283203,-9.46528475547359,1.26105403900146,1.20205403864384,-1.83273839950562,33.5351142883301,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,31,-9.51244068145752,-9.59076810953437,1.31352710723877,1.25452710688114,-1.83162009716034,33.537540435791,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,32,-9.62899971008301,-9.71745067152415,1.36600005626678,1.30700005590916,-1.82949984073639,33.5414543151855,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,33,-9.64749431610107,-9.73767307751425,1.37675273418427,1.31775273382664,-1.82699811458588,33.5461616516113,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,34,-9.66598892211914,-9.75793081059232,1.38750541210175,1.32850541174412,-1.82446932792664,33.551082611084,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,35,-9.68448352813721,-9.77822465733401,1.39825809001923,1.3392580896616,-1.8219872713089,33.5559349060059,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,36,-9.70297813415527,-9.79855542449543,1.40901076793671,1.35001076757908,-1.81966876983643,33.5604438781738,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,37,-9.72147274017334,-9.81892393964275,1.41976344585419,1.36076344549656,-1.81756639480591,33.5644950866699,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,38,-9.73996734619141,-9.83933105180613,1.43051612377167,1.37151612341404,-1.81561136245728,33.5682258605957,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,39,-9.75846195220947,-9.85977763215919,1.44126880168915,1.38226880133152,-1.81369292736053,33.5718460083008,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,40,-9.77695655822754,-9.88026457472523,1.45202147960663,1.393021479249,-1.81171250343323,33.5755424499512,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,41,-9.79545116424561,-9.90079279711134,1.46277415752411,1.40377415716648,-1.80964553356171,33.5793228149414,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,42,-9.7910213470459,-9.89587207982102,1.45520210266113,1.3962021023035,-1.80757665634155,33.5829467773438,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,43,-9.77676582336426,-9.88005308382948,1.43977653980255,1.38077653944492,-1.80561769008636,33.5861701965332,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,44,-9.76251029968262,-9.86425860693381,1.42435109615326,1.36535109579563,-1.80375897884369,33.589038848877,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,45,-9.74825477600098,-9.84848822779105,1.40892553329468,1.34992553293705,-1.80182409286499,33.5919151306152,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,46,-9.73400020599365,-9.83274258608872,1.3934999704361,1.33449997007847,-1.79955685138702,33.5952682495117,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,47,-9.71974468231201,-9.81701917020478,1.3780745267868,1.31907452642918,-1.79677510261536,33.5995063781738,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,48,-9.70548915863037,-9.8013186375601,1.36264896392822,1.30364896357059,-1.7936646938324,33.6047286987305,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,49,-9.69123458862305,-9.78564164724385,1.34722352027893,1.2882235199213,-1.79156601428986,33.610897064209,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,50,-9.67697906494141,-9.76998572020214,1.33179795742035,1.27279795706272,-1.79340589046478,33.618953704834,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,51,-9.68148326873779,-9.77493003145278,1.29883873462677,1.23983873426914,-1.80131459236145,33.6303787231445,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,52,-9.72976303100586,-9.82806669556892,1.22496783733368,1.16596783697605,-1.81337523460388,33.6443748474121,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,53,-9.77804279327393,-9.88146909910218,1.1510968208313,1.09209682047367,-1.82521402835846,33.6578903198242,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,54,-9.82632255554199,-9.93515326083296,1.07722592353821,1.01822592318058,-1.83446228504181,33.6692314147949,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,55,-9.87460231781006,-9.98913633371756,1.00335490703583,0.9443549066782,-1.84134674072266,33.6792984008789,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,56,-9.92288208007812,-10.0434367047817,0.929484009742737,0.870484009385109,-1.84621942043304,33.6893157958984,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,57,-9.97116184234619,-10.0980741061356,0.855612993240356,0.796612992882729,-1.84887504577637,33.6993713378906,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,58,-10.0194416046143,-10.1530697386389,0.781741976737976,0.722741976380348,-1.84962368011475,33.7092170715332,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,59,-10.067720413208,-10.2084453122156,0.70787101984024,0.648871019482613,-1.84949064254761,33.718921661377,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,60,-10.1160001754761,-10.264227583324,0.63400000333786,0.575000002980232,-1.84937989711761,33.7286720275879,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,61,-10.0862150192261,-10.2297645888865,0.611311852931976,0.552311852574348,-1.84956288337708,33.7386169433594,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,62,-10.0564298629761,-10.1954597029063,0.588623702526093,0.529623702168465,-1.84991097450256,33.748836517334,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,63,-10.0266456604004,-10.1613079952074,0.565935492515564,0.506935492157936,-1.85028851032257,33.7591552734375,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,64,-9.99686050415039,-10.1273015314161,0.54324734210968,0.484247341752052,-1.85065388679504,33.7692718505859,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,65,-9.96707534790039,-10.0934359184015,0.520559191703796,0.461559191346169,-1.85100102424622,33.7790718078613,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,66,-9.93729019165039,-10.0597059112096,0.49787101149559,0.438871011137962,-1.85133266448975,33.7886123657227,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,67,-9.90750503540039,-10.0261064956248,0.475182861089706,0.416182860732079,-1.85165536403656,33.7980422973633,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,68,-9.87771987915039,-9.99263287570425,0.4524946808815,0.393494680523872,-1.85197603702545,33.8075180053711,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,69,-9.84793567657471,-9.95928152813722,0.429806530475616,0.370806530117989,-1.85229825973511,33.8171310424805,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,70,-9.75790405273438,-9.85916026449475,0.411531955003738,0.352531954646111,-1.85262143611908,33.8268661499023,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,71,-9.64205360412598,-9.73172045136747,0.39514896273613,0.336148962378502,-1.85294222831726,33.8366622924805,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,72,-9.52620220184326,-9.60565926159066,0.378765970468521,0.319765970110893,-1.85325825214386,33.8464660644531,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,73,-9.41035079956055,-9.48080188204133,0.362382978200912,0.303382977843285,-1.85356843471527,33.8562660217285,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,74,-9.29450035095215,-9.35699842257643,0.346000015735626,0.287000015377998,-1.8538726568222,33.8660621643066,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,75,-9.17864894866943,-9.2341168082968,0.329617023468018,0.27061702311039,-1.85417032241821,33.8758544921875,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,76,-9.06279754638672,-9.1120455864909,0.313234031200409,0.254234030842781,-1.85446119308472,33.8856468200684,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,77,-8.946946144104,-8.99068714896823,0.2968510389328,0.237851038575172,-1.85474467277527,33.8954315185547,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,78,-8.83109569549561,-8.86995753382299,0.280468046665192,0.221468046307564,-1.85501849651337,33.9051704406738,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,79,-8.82193660736084,-8.86043722230622,0.26577416062355,0.206774160265923,-1.85527551174164,33.9147109985352,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,80,-9.0617208480835,-9.11091456623572,0.25502148270607,0.196021482348442,-1.85550510883331,33.9238433837891,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,81,-9.30150604248047,-9.36445761716202,0.244268789887428,0.1852687895298,-1.85570466518402,33.9325141906738,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,82,-9.54129028320312,-9.62200536493334,0.233516097068787,0.174516096711159,-1.85588502883911,33.9409828186035,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,83,-9.7810754776001,-9.88483279340936,0.222763419151306,0.163763418793678,-1.85606729984283,33.9497222900391,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,84,-10.0208606719971,-10.1546918514667,0.212010741233826,0.153010740876198,-1.85627329349518,33.9592170715332,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,85,-10.2606449127197,-10.4340525637679,0.201258048415184,0.142258048057556,-1.85651540756226,33.9697570800781,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,86,-10.5004301071167,-10.7265104829415,0.190505370497704,0.131505370140076,-1.85678064823151,33.9810600280762,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,87,-10.7402143478394,-11.0375114338893,0.179752677679062,0.120752677321434,-1.85699510574341,33.9922485351562,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,88,-10.9799995422363,-11.3758095783101,0.168999999761581,0.109999999403954,-1.85709464550018,34.0026702880859,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,89,-11.0504302978516,-11.4823167527629,0.160613000392914,0.101613000035286,-1.85752737522125,34.012580871582,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,90,-11.1208600997925,-11.5929594480543,0.152226001024246,0.0932260006666183,-1.85960841178894,34.0227012634277,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,91,-11.1912899017334,-11.7084143163964,0.143838882446289,0.0848388820886612,-1.86439788341522,34.0333976745605,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,92,-11.2617206573486,-11.8295230871794,0.135451763868332,0.076451763510704,-1.87127089500427,34.0442352294922,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,93,-11.3321504592896,-11.9573454077013,0.127064645290375,0.0680646449327469,-1.87867450714111,34.0544242858887,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,94,-11.4025802612305,-12.0932547943092,0.118677519261837,0.0596775189042091,-1.88591575622559,34.0638847351074,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,95,-11.4730110168457,-12.2390664845199,0.11029040068388,0.051290400326252,-1.89336371421814,34.0733947753906,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,96,-11.5434408187866,-12.3972426783711,0.101903282105923,0.0429032817482948,-1.90139555931091,34.0835800170898,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,97,-11.6138706207275,-12.571260477522,0.0935161560773849,0.0345161557197571,-1.90984499454498,34.0943412780762,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,98,-11.6321706771851,-12.6196486025499,0.0918936654925346,0.0328936651349068,-1.91824555397034,34.1051750183105,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,99,-11.6281280517578,-12.6088330880945,0.0931703299283981,0.0341703295707703,-1.92578828334808,34.1153945922852,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,100,-11.6240854263306,-12.5980901876763,0.0944470018148422,0.0354470014572144,-1.93141317367554,34.1241493225098,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,101,-11.6200428009033,-12.587418645614,0.095723569393158,0.0367235690355301,-1.93480682373047,34.1310958862305,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,102,-11.6160001754761,-12.5768172379502,0.0970001369714737,0.0380001366138458,-1.93667984008789,34.1366958618164,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,103,-11.6119575500488,-12.5662847713916,0.0982767045497894,0.0392767041921616,-1.93785047531128,34.1415596008301,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,104,-11.6079149246216,-12.5558200822938,0.0995532721281052,0.0405532717704773,-1.93875634670258,34.1460266113281,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,105,-11.6038722991943,-12.5454220356874,0.100829839706421,0.041829839348793,-1.93961811065674,34.1503410339355,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,106,-11.5998296737671,-12.5350895243438,0.102106407284737,0.0431064069271088,-1.94057440757751,34.1547164916992,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,107,-11.595742225647,-12.5247079778895,0.102258056402206,0.0432580560445786,-1.9416800737381,34.159294128418,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,108,-11.5915479660034,-12.5141225000548,0.0997849404811859,0.040784940123558,-1.94290101528168,34.1640548706055,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,109,-11.5873546600342,-12.5036064912464,0.0973118245601654,0.0383118242025375,-1.94417214393616,34.1689071655273,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,110,-11.5831613540649,-12.4931564171743,0.0948387011885643,0.0358387008309364,-1.94545435905457,34.1737785339355,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,111,-11.5789680480957,-12.4827711853928,0.0923655852675438,0.0333655849099159,-1.94673657417297,34.178638458252,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,112,-11.5747737884521,-12.472447389616,0.0898924693465233,0.0308924689888954,-1.9480174779892,34.1834754943848,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,113,-11.5705804824829,-12.4621886838732,0.0874193534255028,0.0284193530678749,-1.94929897785187,34.1882972717285,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,114,-11.5663871765137,-12.4519916977501,0.0849462300539017,0.0259462296962738,-1.95058441162109,34.1931190490723,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,115,-11.5621929168701,-12.44185314094,0.0824731141328812,0.0234731137752533,-1.95187628269196,34.1979484558105,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,116,-11.5579996109009,-12.4317766551176,0.0799999982118607,0.0209999978542328,-1.95317316055298,34.2027740478516,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,117,-11.5524082183838,-12.4184319109011,0.0811827927827835,0.0221827924251556,-1.95446908473969,34.2075805664062,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,118,-11.5468168258667,-12.405189553701,0.0823655873537064,0.0233655869960785,-1.95576012134552,34.212345123291,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,119,-11.5412254333496,-12.3920474663992,0.0835483819246292,0.0245483815670013,-1.95705056190491,34.2170867919922,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,120,-11.5356340408325,-12.3790035953516,0.0847311764955521,0.0257311761379242,-1.95835328102112,34.221851348877,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,121,-11.5300426483154,-12.3660559478779,0.0859139710664749,0.026913970708847,-1.95968246459961,34.226692199707,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,122,-11.5244512557983,-12.3532025898731,0.0870967730879784,0.0280967727303505,-1.96104729175568,34.231632232666,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,123,-11.5188598632812,NA,0.0882795676589012,0.0292795673012733,-1.96244299411774,34.2366600036621,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,124,-11.5132684707642,NA,0.0894623622298241,0.0304623618721962,-1.96385180950165,34.2416915893555,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,125,-11.5076770782471,NA,0.0906451568007469,0.031645156443119,-1.96528434753418,34.246639251709,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,126,-11.50026512146,NA,0.0886170268058777,0.0296170264482498,-1.9668140411377,34.2515258789062,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,127,-11.4920740127563,NA,0.0852127745747566,0.0262127742171288,-1.96846997737885,34.2564163208008,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,128,-11.4838829040527,NA,0.081808514893055,0.0228085145354271,-1.97007846832275,34.2613143920898,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,129,-11.4756908416748,NA,0.0784042626619339,0.019404262304306,-1.97129499912262,34.2662391662598,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,130,-11.4674997329712,NA,0.0750000029802322,0.0160000026226044,-1.97178208827972,34.2712631225586,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,131,-11.4593086242676,NA,0.0715957432985306,0.0125957429409027,-1.97135972976685,34.276439666748,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,132,-11.4511165618896,NA,0.0681914836168289,0.00919148325920105,-1.97010588645935,34.2817764282227,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,133,-11.442925453186,NA,0.0647872313857079,0.00578723102807999,-1.96835875511169,34.287239074707,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,134,-11.4347343444824,NA,0.0613829717040062,0.00238297134637833,-1.96653163433075,34.2927284240723,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,135,-11.4368705749512,NA,0.0590000003576279,0,-1.9648414850235,34.2981986999512,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,136,-11.4631071090698,NA,0.0590000003576279,0,-1.96325743198395,34.3037109375,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,137,-11.4893445968628,NA,0.0590000003576279,0,-1.96170270442963,34.3092613220215,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,138,-11.5155811309814,NA,0.0590000003576279,0,-1.96017408370972,34.3147468566895,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,139,-11.5418176651001,NA,0.0590000003576279,0,-1.9586865901947,34.3200988769531,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,140,-11.5680541992188,NA,0.0590000003576279,0,-1.95722675323486,34.3253593444824,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,141,-11.5942907333374,NA,0.0590000003576279,0,-1.95576608181,34.3306198120117,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,142,-11.6205272674561,NA,0.0590000003576279,0,-1.95428359508514,34.3359527587891,38,NA
1,"wd11-682-17",2019-02-07 14:00:00,140.008099325525,-66.6714385708778,143,-11.6467638015747,NA,0.0590000003576279,0,-1.95278966426849,34.3413581848145,38,NA
